q_group,locality_bin,method,method_label,n_predicates,qerror_gm,qerror_mean,improvement_vs_stale_pct,win_vs_isomer_frac,tie_vs_isomer_frac
q=10,near<= 0.05,quicksel_no_proj,QuickSel-H (raw),542,1.8238663492639218,2.156936467181672,43.7194954845855,0.3007380073800738,0.0
q=10,near<= 0.05,proj_quicksel,QuickSel-init,542,1.442158922702541,1.58151776256936,55.49814722232112,0.5571955719557196,0.0
q=15,far> 0.15,stale,Stale,238,4.11508955892953,7.49965175853051,0.0,0.24369747899159663,0.0
q=15,far> 0.15,proj_stale,ISOMER/ISOMER,238,2.3952193962871844,4.211218449252039,41.7942340746951,0.0,1.0
q=15,far> 0.15,oasis_no_proj,OASIS-noProj,238,1.5904095158311022,1.7781949341570493,61.35176420692968,0.7100840336134454,0.0
q=15,far> 0.15,proj_oasis,OASIS,238,1.423817079529352,1.5169873606286703,65.40009496416079,0.7857142857142857,0.0
q=15,far> 0.15,proj_fresh,Fresh-init,238,1.1060073696595019,1.1309755604919074,73.12312760582516,0.9369747899159664,0.0
q=15,far> 0.15,fresh,Fresh,238,1.0,1.0,75.69919230967763,1.0,0.0
q=15,far> 0.15,stholes_no_proj,STHoles (raw),238,2.516687971712973,4.284695599250969,38.8424495828556,0.31512605042016806,0.0
q=15,far> 0.15,proj_stholes,STHoles-init,238,2.171481797253506,3.9625632989089117,47.231238441906974,0.6512605042016807,0.0
q=15,far> 0.15,quicksel_no_proj,QuickSel-H (raw),238,2.4154153922243027,3.913122432701503,41.303455061312654,0.5378151260504201,0.0
q=15,far> 0.15,proj_quicksel,QuickSel-init,238,2.0860537533993395,3.6589495153675875,49.307208906967496,0.7352941176470589,0.0
q=15,mid<= 0.15,stale,Stale,343,2.771767201295951,4.121266661684715,0.0,0.2565597667638484,0.0
q=15,mid<= 0.15,proj_stale,ISOMER/ISOMER,343,1.9736603922698575,2.5565745696772937,28.794150123896966,0.0,1.0
q=15,mid<= 0.15,oasis_no_proj,OASIS-noProj,343,1.7720320892173032,2.1139798093244697,36.06850934707712,0.5451895043731778,0.0
